priority,collection_id
2,Benningen Bayern
2,Benningen am Neckar Baden-Württemberg
2,Bensdorf Brandenburg
2,Benshausen Thüringen
2,Bensheim Hessen
2,Bentwisch Mecklenburg-Vorpommern
2,Bentzin Mecklenburg-Vorpommern
2,Benz Mecklenburg-Vorpommern
2,Benzweiler Rheinland-Pfalz
2,Beratzhausen Bayern
2,Berching Bayern
2,Berchtesgaden Bayern
2,Bereborn Rheinland-Pfalz
2,Berenbach Rheinland-Pfalz
2,Berg Rheinland-Pfalz
2,Berg Bayern
2,Berg Baden-Württemberg
2,Berga Sachsen-Anhalt
2,Berga/Elster Thüringen
2,Bergatreute Baden-Württemberg
2,Berg b.Neumarkt i.d.OPf. Bayern
2,Berge Brandenburg
2,Berge Niedersachsen
2,Bergen Sachsen
2,Bergen Bayern
2,Bergen Rheinland-Pfalz
2,Bergen Niedersachsen
2,Bergen an der Dumme Niedersachsen
2,Bergen auf Rügen Mecklenburg-Vorpommern
2,Bergenhausen Rheinland-Pfalz
2,Bergenhusen Schleswig-Holstein
2,Bergewöhrden Schleswig-Holstein
2,Bergfeld Niedersachsen
2,Berghaupten Baden-Württemberg
2,Berghausen Rheinland-Pfalz
2,Bergheim Nordrhein-Westfalen
2,Bergheim Bayern
2,Bergholz Mecklenburg-Vorpommern
2,Berghülen Baden-Württemberg
2,Berg im Gau Bayern
2,Bergisch Gladbach Nordrhein-Westfalen
2,Bergkamen Nordrhein-Westfalen
2,Bergkirchen Bayern
2,Berglangenbach Rheinland-Pfalz
2,Berglen Baden-Württemberg
2,Berglern Bayern
2,Berglicht Rheinland-Pfalz
2,Bergneustadt Nordrhein-Westfalen
2,Berg (Pfalz) Rheinland-Pfalz
2,Bergrheinfeld Bayern
2,Bergtheim Bayern
2,Bergweiler Rheinland-Pfalz
2,Beringstedt Schleswig-Holstein
2,Berkatal Hessen
2,Berka vor dem Hainich Thüringen
2,Berka/Werra Thüringen
2,Berkenbrück Brandenburg
2,Berkenthin Schleswig-Holstein
2,Berkheim Baden-Württemberg
2,Berkholz-Meyenburg Brandenburg
2,Berkoth Rheinland-Pfalz
1,Berlin Berlin
2,Berlingen Rheinland-Pfalz
2,Berlingerode Thüringen
2,Berlstedt Thüringen
2,Bermatingen Baden-Württemberg
2,Bermbach Thüringen
2,Bermel Rheinland-Pfalz
2,Bermersheim Rheinland-Pfalz
2,Bermersheim vor der Höhe Rheinland-Pfalz
2,Bernau Brandenburg
2,Bernau am Chiemsee Bayern
2,Bernau im Schwarzwald Baden-Württemberg
2,Bernbeuren Bayern
2,Bernburg Sachsen-Anhalt
2,Berndorf Rheinland-Pfalz
2,Berndroth Rheinland-Pfalz
2,Berne Niedersachsen
2,Berngau Bayern
2,Bernhardswald Bayern
2,Bernitt Mecklenburg-Vorpommern
2,Bernkastel-Kues Rheinland-Pfalz
2,Bernried Bayern
2,Bernried am Starnberger See Bayern
2,Bernsdorf Sachsen
2,Bernstadt Baden-Württemberg
2,Bernstadt auf dem Eigen Sachsen
2,Bernstorf Mecklenburg-Vorpommern
2,Bernterode Thüringen
2,Berod bei Hachenburg Rheinland-Pfalz
2,Berod bei Wallmerod Rheinland-Pfalz
2,Berscheid Rheinland-Pfalz
2,Berschweiler bei Baumholder Rheinland-Pfalz
2,Berschweiler bei Kirn Rheinland-Pfalz
2,Bersenbrück Niedersachsen
2,Bersteland Brandenburg
2,Bertsdorf-Hörnitz Sachsen
2,Berumbur Niedersachsen
2,Berzhahn Rheinland-Pfalz
2,Berzhausen Rheinland-Pfalz
2,Bescheid Rheinland-Pfalz
2,Beschendorf Schleswig-Holstein
2,Besdorf Schleswig-Holstein
2,Beselich Hessen
2,Besenthal Schleswig-Holstein
2,Beseritz Mecklenburg-Vorpommern
2,Besigheim Baden-Württemberg
2,Besitz Mecklenburg-Vorpommern
2,Bessenbach Bayern
2,Bestensee Brandenburg
2,Bestwig Nordrhein-Westfalen
2,Bethenhausen Thüringen
2,Betteldorf Rheinland-Pfalz
2,Bettendorf Rheinland-Pfalz
2,Bettenfeld Rheinland-Pfalz
2,Bettingen Rheinland-Pfalz
2,Betzdorf Rheinland-Pfalz
2,Betzendorf Niedersachsen
2,Betzenstein Bayern
2,Betzenweiler Baden-Württemberg
2,Betzigau Bayern
2,Beulich Rheinland-Pfalz
2,Beuren Rheinland-Pfalz
2,Beuren Baden-Württemberg
2,Beuren (Hochwald) Rheinland-Pfalz
2,Beuron Baden-Württemberg
2,Beutelsbach Bayern
2,Bevern Schleswig-Holstein
2,Bevern Niedersachsen
2,Beverstedt Niedersachsen
2,Beverungen Nordrhein-Westfalen
2,Bexbach Saarland
2,Biberach an der Riß Baden-Württemberg
2,Biberach (Baden) Baden-Württemberg
2,Biberbach Bayern
2,Bibertal Bayern
2,Biblis Hessen
2,Bibow Mecklenburg-Vorpommern
2,Bibra Thüringen
2,Biburg Bayern
2,Bichl Bayern
2,Bickenbach Hessen
2,Bickenbach Rheinland-Pfalz
2,Bickendorf Rheinland-Pfalz
2,Bidingen Bayern
2,Biebelnheim Rheinland-Pfalz
2,Biebelried Bayern
2,Biebelsheim Rheinland-Pfalz
2,Bieberehren Bayern
2,Biebergemünd Hessen
2,Biebern Rheinland-Pfalz
2,Biebertal Hessen
2,Biebesheim Hessen
2,Biebrich Rheinland-Pfalz
2,Biedenkopf Hessen
2,Biederbach Baden-Württemberg
2,Biederitz Sachsen-Anhalt
2,Biedershausen Rheinland-Pfalz
2,Biedesheim Rheinland-Pfalz
2,Bielefeld Nordrhein-Westfalen
2,Biendorf Mecklenburg-Vorpommern
2,Bienenbüttel Niedersachsen
2,Bienstädt Thüringen
2,Biersdorf am See Rheinland-Pfalz
2,Biesdorf Rheinland-Pfalz
2,Biesenthal Brandenburg
2,Biessenhofen Bayern
2,Bietigheim Baden-Württemberg
2,Bietigheim-Bissingen Baden-Württemberg
2,Bilkheim Rheinland-Pfalz
2,Billerbeck Nordrhein-Westfalen
2,Billigheim Baden-Württemberg
2,Billigheim-Ingenheim Rheinland-Pfalz
2,Bilsen Schleswig-Holstein
2,Bilshausen Niedersachsen
2,Bilzingsleben Thüringen
2,Bimöhlen Schleswig-Holstein
2,Binau Baden-Württemberg
2,Bindlach Bayern
2,Bingen Baden-Württemberg
2,Bingen am Rhein Rheinland-Pfalz
2,Binnen Niedersachsen
2,Binningen Rheinland-Pfalz
2,Binsfeld Rheinland-Pfalz
2,Binswangen Bayern
2,Binz Mecklenburg-Vorpommern
2,Binzen Baden-Württemberg
2,Bippen Niedersachsen
2,Birenbach Baden-Württemberg
2,Birgel Rheinland-Pfalz
2,Birgland Bayern
2,Birkenau Hessen
2,Birkenbeul Rheinland-Pfalz
2,Birkenfeld Baden-Württemberg
2,Birkenfeld Bayern
2,Birkenfeld Rheinland-Pfalz
2,Birkenfelde Thüringen
2,Birkenheide Rheinland-Pfalz
2,Birken-Honigsessen Rheinland-Pfalz
2,Birkenhördt Rheinland-Pfalz
2,Birkenhügel Thüringen
2,Birkenwerder Brandenburg
2,Birkheim Rheinland-Pfalz
2,Birkweiler Rheinland-Pfalz
2,Birlenbach Rheinland-Pfalz
2,Birnbach Rheinland-Pfalz
2,Birresborn Rheinland-Pfalz
2,Birstein Hessen
2,Birtlingen Rheinland-Pfalz
2,Birx Thüringen
2,Bischberg Bayern
2,Bischbrunn Bayern
2,Bischheim Rheinland-Pfalz
2,Bischoffen Hessen
2,Bischofrod Thüringen
2,Bischofroda Thüringen
2,Bischofsgrün Bayern
2,Bischofsheim Hessen
2,Bischofsheim a.d.Rhön Bayern
2,Bischofsmais Bayern
2,Bischofswerda Sachsen
2,Bischofswiesen Bayern
2,Bischweier Baden-Württemberg
2,Bisingen Baden-Württemberg
2,Bismark (Altmark) Sachsen-Anhalt
2,Bispingen Niedersachsen
2,Bissee Schleswig-Holstein
2,Bissendorf Niedersachsen
2,Bissersheim Rheinland-Pfalz
2,Bissingen Bayern
2,Bissingen an der Teck Baden-Württemberg
2,Bisterschied Rheinland-Pfalz
2,Bitburg Rheinland-Pfalz
2,Bitterfeld-Wolfen Sachsen-Anhalt
2,Bitz Baden-Württemberg
2,Bitzen Rheinland-Pfalz
2,Blaibach Bayern
2,Blaichach Bayern
2,Blankenbach Bayern
2,Blankenberg Mecklenburg-Vorpommern
2,Blankenberg Thüringen
2,Blankenburg Sachsen-Anhalt
2,Blankenburg Thüringen
2,Blankenfelde-Mahlow Brandenburg
2,Blankenhagen Mecklenburg-Vorpommern
2,Blankenhain Thüringen
2,Blankenheim Nordrhein-Westfalen
2,Blankenheim Sachsen-Anhalt
2,Blankenhof Mecklenburg-Vorpommern
2,Blankenrath Rheinland-Pfalz
2,Blankensee Mecklenburg-Vorpommern
2,Blankenstein Thüringen
2,Blaubach Rheinland-Pfalz
2,Blaubeuren Baden-Württemberg
2,Blaufelden Baden-Württemberg
2,Blaustein Baden-Württemberg
2,Bleckede Niedersachsen
2,Bleckhausen Rheinland-Pfalz
2,Bleialf Rheinland-Pfalz
2,Bleicherode Thüringen
2,Blekendorf Schleswig-Holstein
2,Blender Niedersachsen
2,Blesewitz Mecklenburg-Vorpommern
2,Bleyen-Genschmar Brandenburg
2,Bliedersdorf Niedersachsen
2,Bliesdorf Brandenburg
2,Blieskastel Saarland
2,Bliestorf Schleswig-Holstein
2,Blievenstorf Mecklenburg-Vorpommern
2,Blindheim Bayern
2,Blomberg Nordrhein-Westfalen
2,Blomberg Niedersachsen
2,Blomesche Wildnis Schleswig-Holstein
2,Blowatz Mecklenburg-Vorpommern
2,Blumberg Baden-Württemberg
2,Blumenholz Mecklenburg-Vorpommern
2,Blumenthal Schleswig-Holstein
2,Blunk Schleswig-Holstein
2,Bobeck Thüringen
2,Bobenheim am Berg Rheinland-Pfalz
2,Bobenheim-Roxheim Rheinland-Pfalz
2,Bobenthal Rheinland-Pfalz
2,Böbing Bayern
2,Bobingen Bayern
2,Böbingen Rheinland-Pfalz
2,Böbingen an der Rems Baden-Württemberg
2,Bobitz Mecklenburg-Vorpommern
2,Böblingen Baden-Württemberg
2,Böbrach Bayern
2,Bobritzsch-Hilbersdorf Sachsen
2,Bobzin Mecklenburg-Vorpommern
2,Böchingen Rheinland-Pfalz
2,Bocholt Nordrhein-Westfalen
2,Bochum Nordrhein-Westfalen
2,Bocka Thüringen
2,Bockau Sachsen
2,Bockenau Rheinland-Pfalz
2,Bockenem Niedersachsen
2,Bockenheim an der Weinstraße Rheinland-Pfalz
2,Bockhorn Bayern
2,Bockhorn Niedersachsen
2,Bockhorst Niedersachsen
2,Boddin Mecklenburg-Vorpommern
2,Bodelshausen Baden-Württemberg
2,Bodelwitz Thüringen
2,Boden Rheinland-Pfalz
2,Bodenbach Rheinland-Pfalz
2,Bodenfelde Niedersachsen
2,Bodenheim Rheinland-Pfalz
2,Bodenkirchen Bayern
2,Bodenmais Bayern
2,Bodenrode-Westhausen Thüringen
2,Bodensee Niedersachsen
2,Bodenwerder Niedersachsen
2,Bodenwöhr Bayern
2,Bodman-Ludwigshafen Baden-Württemberg
2,Bodnegg Baden-Württemberg
2,Bodolz Bayern
2,Böel Schleswig-Holstein
2,Boffzen Niedersachsen
2,Bogel Rheinland-Pfalz
2,Bogen Bayern
2,Böhen Bayern
2,Böhlen Sachsen
2,Böhlen Thüringen
2,Böhl-Iggelheim Rheinland-Pfalz
2,Böhme Niedersachsen
2,Böhmenkirch Baden-Württemberg
2,Böhmfeld Bayern
2,Bohmstedt Schleswig-Holstein
2,Bohmte Niedersachsen
2,Böhnhusen Schleswig-Holstein
2,Boiensdorf Mecklenburg-Vorpommern
2,Boitze Niedersachsen
2,Boitzenburger Land Brandenburg
2,Boizenburg/Elbe Mecklenburg-Vorpommern
2,Bokel Schleswig-Holstein
2,Bokelrehm Schleswig-Holstein
2,Bokensdorf Niedersachsen
2,Bokholt-Hanredder Schleswig-Holstein
2,Bokhorst Schleswig-Holstein
2,Böklund Schleswig-Holstein
2,Boksee Schleswig-Holstein
2,Bolanden Rheinland-Pfalz
2,Boldekow Mecklenburg-Vorpommern
2,Bollberg Thüringen
2,Böllen Baden-Württemberg
2,Bollenbach Rheinland-Pfalz
2,Böllenborn Rheinland-Pfalz
2,Bollendorf Rheinland-Pfalz
2,Bollewick Mecklenburg-Vorpommern
2,Bollingstedt Schleswig-Holstein
2,Bollschweil Baden-Württemberg
2,Bölsberg Rheinland-Pfalz
2,Bolsterlang Bayern
2,Boltenhagen Mecklenburg-Vorpommern
2,Bomlitz Niedersachsen
2,Boms Baden-Württemberg
2,Bondelum Schleswig-Holstein
2,Bondorf Baden-Württemberg
2,Bönebüttel Schleswig-Holstein
2,Bonefeld Rheinland-Pfalz
2,Bönen Nordrhein-Westfalen
2,Bonerath Rheinland-Pfalz
2,Bongard Rheinland-Pfalz
1,Bonn Nordrhein-Westfalen
2,Bonndorf im Schwarzwald Baden-Württemberg
2,Bönnigheim Baden-Württemberg
2,Bönningstedt Schleswig-Holstein
2,Bonstetten Bayern
2,Boock Mecklenburg-Vorpommern
2,Boos Rheinland-Pfalz
2,Boos Bayern
2,Boostedt Schleswig-Holstein
2,Bopfingen Baden-Württemberg
2,Boppard Rheinland-Pfalz
2,Borchen Nordrhein-Westfalen
2,Bördeaue Sachsen-Anhalt
2,Börde-Hakel Sachsen-Anhalt
2,Bördeland Sachsen-Anhalt
2,Bordelum Schleswig-Holstein
2,Bordesholm Schleswig-Holstein
2,Boren Schleswig-Holstein
2,Börfink Rheinland-Pfalz
2,Borgdorf-Seedorf Schleswig-Holstein
2,Borgentreich Nordrhein-Westfalen
2,Börger Niedersachsen
2,Börgerende-Rethwisch Mecklenburg-Vorpommern
2,Borgholzhausen Nordrhein-Westfalen
2,Borgstedt Schleswig-Holstein
2,Borgsum Schleswig-Holstein
2,Borgwedel Schleswig-Holstein
2,Borken Nordrhein-Westfalen
2,Borken Hessen
2,Borkheide Brandenburg
2,Borkow Mecklenburg-Vorpommern
2,Borkum Niedersachsen
2,Borkwalde Brandenburg
2,Borler Rheinland-Pfalz
2,Börm Schleswig-Holstein
2,Borna Sachsen
2,Born a. Darß Mecklenburg-Vorpommern
2,Borne Sachsen-Anhalt
2,Bornhagen Thüringen
2,Bornheim Nordrhein-Westfalen
2,Bornheim Rheinland-Pfalz
2,Bornholt Schleswig-Holstein
2,Bornhöved Schleswig-Holstein
2,Bornich Rheinland-Pfalz
2,Börnichen/Erzgebirge Sachsen
2,Börnsen Schleswig-Holstein
2,Bornstedt Sachsen-Anhalt
2,Borod Rheinland-Pfalz
2,Borrentin Mecklenburg-Vorpommern
2,Börrstadt Rheinland-Pfalz
2,Börsborn Rheinland-Pfalz
2,Borsdorf Sachsen
2,Borsfleth Schleswig-Holstein
2,Börslingen Baden-Württemberg
2,Börßum Niedersachsen
2,Borstel Schleswig-Holstein
2,Borstel Niedersachsen
2,Borstel-Hohenraden Schleswig-Holstein
2,Borstorf Schleswig-Holstein
2,Börtlingen Baden-Württemberg
2,Borxleben Thüringen
2,Bosau Schleswig-Holstein
2,Bosbüll Schleswig-Holstein
2,Bösdorf Schleswig-Holstein
2,Bösel Niedersachsen
2,Bosenbach Rheinland-Pfalz
2,Bösenbrunn Sachsen
2,Bösingen Baden-Württemberg
2,Bösleben-Wüllersleben Thüringen
2,Bötersen Niedersachsen
2,Bothel Niedersachsen
2,Bothenheilingen Thüringen
2,Bothkamp Schleswig-Holstein
2,Bottenbach Rheinland-Pfalz
2,Böttingen Baden-Württemberg
2,Bottrop Nordrhein-Westfalen
2,Bötzingen Baden-Württemberg
2,Bous Saarland
2,Bovenau Schleswig-Holstein
2,Bovenden Niedersachsen
2,Boxberg Baden-Württemberg
2,Boxberg Rheinland-Pfalz
2,Boxberg/O.L. - Hamor Sachsen
2,Böxlund Schleswig-Holstein
2,Braak Schleswig-Holstein
2,Brachbach Rheinland-Pfalz
2,Brachtendorf Rheinland-Pfalz
2,Brachttal Hessen
2,Brackel Niedersachsen
2,Brackenheim Baden-Württemberg
2,Braderup Schleswig-Holstein
2,Brahlstorf Mecklenburg-Vorpommern
2,Brahmenau Thüringen
2,Brake Niedersachsen
2,Brakel Nordrhein-Westfalen
2,Brammer Schleswig-Holstein
2,Bramsche Niedersachsen
2,Bramstedtlund Schleswig-Holstein
2,Brand Bayern
2,Brande-Hörnerkirchen Schleswig-Holstein
2,Brandenburg an der Havel Brandenburg
2,Brand-Erbisdorf Sachsen
2,Brandis Sachsen
2,Brandscheid Rheinland-Pfalz
2,Brannenburg Bayern
2,Braubach Rheinland-Pfalz
2,Brauneberg Rheinland-Pfalz
2,Braunfels Hessen
2,Braunichswalde Thüringen
2,Braunlage Niedersachsen
2,Bräunlingen Baden-Württemberg
2,Braunsbach Baden-Württemberg
2,Braunsbedra Sachsen-Anhalt
2,Braunschweig Niedersachsen
2,Braunshorn Rheinland-Pfalz
2,Braunweiler Rheinland-Pfalz
2,Brauweiler Rheinland-Pfalz
2,Brechen Hessen
2,Brecht Rheinland-Pfalz
2,Breckerfeld Nordrhein-Westfalen
2,Breddenberg Niedersachsen
2,Breddin Brandenburg
2,Breddorf Niedersachsen
2,Bredenbek Schleswig-Holstein
2,Bredenfelde Mecklenburg-Vorpommern
2,Bredstedt Schleswig-Holstein
2,Breege Mecklenburg-Vorpommern
2,Breese Brandenburg
2,Breesen Mecklenburg-Vorpommern
2,Breest Mecklenburg-Vorpommern
2,Brehme Thüringen
2,Breidenbach Hessen
2,Breiholz Schleswig-Holstein
2,Breisach am Rhein Baden-Württemberg
2,Breit Rheinland-Pfalz
2,Breitbrunn Bayern
2,Breitbrunn am Chiemsee Bayern
2,Breitenau Rheinland-Pfalz
2,Breitenbach Rheinland-Pfalz
2,Breitenbach am Herzberg Hessen
2,Breitenberg Schleswig-Holstein
2,Breitenberg Bayern
2,Breitenbrunn Bayern
2,Breitenbrunn/Erzgebirge Sachsen
2,Breitenburg Schleswig-Holstein
2,Breitenfelde Schleswig-Holstein
2,Breitengüßbach Bayern
2,Breitenheim Rheinland-Pfalz
2,Breitenthal Bayern
2,Breitenthal Rheinland-Pfalz
2,Breitenworbis Thüringen
2,Breitingen Baden-Württemberg
2,Breitnau Baden-Württemberg
2,Breitscheid Hessen
2,Breitscheid Rheinland-Pfalz
2,Breitscheidt Rheinland-Pfalz
2,Breitungen/Werra Thüringen
2,Brekendorf Schleswig-Holstein
2,Breklum Schleswig-Holstein
2,Bremberg Rheinland-Pfalz
2,Bremen Bremen
2,Bremerhaven Bremen
2,Bremervörde Niedersachsen
2,Bremm Rheinland-Pfalz
2,Bremsnitz Thüringen
2,Brenk Rheinland-Pfalz
2,Brennberg Bayern
2,Brensbach Hessen
2,Brenz Mecklenburg-Vorpommern
2,Bresegard bei Eldena Mecklenburg-Vorpommern
2,Bresegard bei Picher Mecklenburg-Vorpommern
2,Brest Niedersachsen
2,Bretleben Thüringen
2,Bretten Baden-Württemberg
2,Bretthausen Rheinland-Pfalz
2,Bretzenheim Rheinland-Pfalz
2,Bretzfeld Baden-Württemberg
2,Breuberg Hessen
2,Breuna Hessen
2,Breunigweiler Rheinland-Pfalz
2,Brevörde Niedersachsen
2,Brey Rheinland-Pfalz
2,Breydin Brandenburg
2,Brickeln Schleswig-Holstein
2,Briedel Rheinland-Pfalz
2,Brieden Rheinland-Pfalz
2,Briedern Rheinland-Pfalz
2,Brieselang Brandenburg
2,Briesen Brandenburg
2,Briesen (Mark) Brandenburg
2,Brieskow-Finkenheerd Brandenburg
2,Brietlingen Niedersachsen
2,Brietzig Mecklenburg-Vorpommern
2,Brigachtal Baden-Württemberg
2,Briggow Mecklenburg-Vorpommern
2,Brilon Nordrhein-Westfalen
2,Brimingen Rheinland-Pfalz
2,Brinjahe Schleswig-Holstein
2,Brinkum Niedersachsen
2,Britz Brandenburg
2,Bröbberow Mecklenburg-Vorpommern
2,Brockel Niedersachsen
2,Bröckel Niedersachsen
2,Brockscheid Rheinland-Pfalz
2,Brockum Niedersachsen
2,Brodenbach Rheinland-Pfalz
2,Brodersby Schleswig-Holstein
2,Brodersby-Goltoft Schleswig-Holstein
2,Brodersdorf Schleswig-Holstein
2,Broderstorf Mecklenburg-Vorpommern
2,Brohl Rheinland-Pfalz
2,Brohl-Lützing Rheinland-Pfalz
2,Brokdorf Schleswig-Holstein
2,Brokstedt Schleswig-Holstein
2,Brombachtal Hessen
2,Brome Niedersachsen
2,Bromskirchen Hessen
2,Bronkow Brandenburg
2,Bröthen Schleswig-Holstein
2,Brotterode-Trusetal Thüringen
2,Bruch Rheinland-Pfalz
2,Bruchertseifen Rheinland-Pfalz
2,Bruchhausen Rheinland-Pfalz
2,Bruchhausen-Vilsen Niedersachsen
2,Bruchköbel Hessen
2,Bruchmühlbach-Miesau Rheinland-Pfalz
2,Bruchsal Baden-Württemberg
2,Bruchstedt Thüringen
2,Bruchweiler Rheinland-Pfalz
2,Bruchweiler-Bärenbach Rheinland-Pfalz
2,Bruck Bayern
2,Brück Brandenburg
2,Bruckberg Bayern
2,Brücken Rheinland-Pfalz
2,Brücken-Hackpfüffel Sachsen-Anhalt
2,Brücken (Pfalz) Rheinland-Pfalz
2,Bruck i.d.OPf. Bayern
2,Bruckmühl Bayern
2,Brücktal Rheinland-Pfalz
2,Brüel Mecklenburg-Vorpommern
2,Brügge Schleswig-Holstein
2,Brüggen Nordrhein-Westfalen
2,Brüheim Thüringen
2,Brühl Nordrhein-Westfalen
2,Brühl Baden-Württemberg
2,Brunn Bayern
2,Brunn Mecklenburg-Vorpommern
2,Brunnen Bayern
2,Brunnhartshausen Thüringen
2,Brunnthal Bayern
2,Brünn/Thür. Thüringen
2,Brunow Mecklenburg-Vorpommern
2,Brunsbek Schleswig-Holstein
2,Brunsbüttel Schleswig-Holstein
2,Brunsmark Schleswig-Holstein
2,Brunstorf Schleswig-Holstein
2,Brünzow Mecklenburg-Vorpommern
2,Bruschied Rheinland-Pfalz
2,Brüsewitz Mecklenburg-Vorpommern
2,Brüssow Brandenburg
2,Bruttig-Fankel Rheinland-Pfalz
2,Bubach Rheinland-Pfalz
2,Bubenheim Rheinland-Pfalz
2,Bubenreuth Bayern
2,Bubesheim Bayern
2,Buborn Rheinland-Pfalz
2,Bubsheim Baden-Württemberg
2,Buch Rheinland-Pfalz
2,Buch Bayern
2,Bucha Thüringen
2,Buch am Buchrain Bayern
2,Buch am Erlbach Bayern
2,Buch am Wald Bayern
2,Buchbach Bayern
2,Buchbrunn Bayern
2,Buchdorf Bayern
2,Büchel Rheinland-Pfalz
2,Büchel Thüringen
2,Büchen Schleswig-Holstein
2,Buchenbach Baden-Württemberg
2,Büchenbach Bayern
2,Buchenberg Bayern
2,Büchenbeuren Rheinland-Pfalz
2,Buchen (Odenwald) Baden-Württemberg
2,Buchet Rheinland-Pfalz
2,Buchfart Thüringen
2,Buchheim Baden-Württemberg
2,Buchhofen Bayern
2,Buchholz Schleswig-Holstein
2,Buchholz Niedersachsen
2,Buchholz Mecklenburg-Vorpommern
2,Buchholz (Aller) Niedersachsen
2,Buchholz in der Nordheide Niedersachsen
2,Buchholz (Westerwald) Rheinland-Pfalz
2,Buchhorst Schleswig-Holstein
2,Büchlberg Bayern
2,Buchloe Bayern
2,Buckautal Brandenburg
2,Bückeburg Niedersachsen
2,Bücken Niedersachsen
2,Buckenhof Bayern
2,Buckow Brandenburg
2,Büdelsdorf Schleswig-Holstein
2,Budenbach Rheinland-Pfalz
2,Budenheim Rheinland-Pfalz
2,Büdesheim Rheinland-Pfalz
2,Büdingen Hessen
2,Büdlich Rheinland-Pfalz
2,Bufleben Thüringen
2,Bugewitz Mecklenburg-Vorpommern
2,Buggenhagen Mecklenburg-Vorpommern
2,Buggingen Baden-Württemberg
2,Bühl Baden-Württemberg
2,Buhla Thüringen
2,Buhlenberg Rheinland-Pfalz
2,Bühlertal Baden-Württemberg
2,Bühlertann Baden-Württemberg
2,Bühlerzell Baden-Württemberg
2,Bühnsdorf Schleswig-Holstein
2,Bühren Niedersachsen
2,Bülkau Niedersachsen
2,Bullay Rheinland-Pfalz
2,Bullenkuhlen Schleswig-Holstein
2,Bülow Mecklenburg-Vorpommern
2,Bülstedt Niedersachsen
2,Bülstringen Sachsen-Anhalt
2,Bunde Niedersachsen
2,Bünde Nordrhein-Westfalen
2,Bundenbach Rheinland-Pfalz
2,Bundenthal Rheinland-Pfalz
2,Bundorf Bayern
2,Bünsdorf Schleswig-Holstein
2,Bunsoh Schleswig-Holstein
2,Burbach Nordrhein-Westfalen
2,Burbach Rheinland-Pfalz
2,Bürdenbach Rheinland-Pfalz
2,Büren Nordrhein-Westfalen
2,Burg Sachsen-Anhalt
2,Burg Rheinland-Pfalz
2,Burgau Bayern
2,Burgberg i.Allgäu Bayern
2,Burgbernheim Bayern
2,Burgbrohl Rheinland-Pfalz
2,Burg (Dithmarschen) Schleswig-Holstein
2,Burgdorf Niedersachsen
2,Burgebrach Bayern
2,Bürgel Thüringen
2,Burgen Rheinland-Pfalz
2,Burggen Bayern
2,Burghaslach Bayern
2,Burghaun Hessen
2,Burghausen Bayern
2,Burgheim Bayern
2,Burgk Thüringen
2,Burgkirchen an der Alz Bayern
2,Burgkunstadt Bayern
2,Burglahr Rheinland-Pfalz
2,Burglauer Bayern
2,Burglengenfeld Bayern
2,Burg (Mosel) Rheinland-Pfalz
2,Burgoberbach Bayern
2,Burgpreppach Bayern
2,Burgrieden Baden-Württemberg
2,Burgsalach Bayern
2,Burgschwalbach Rheinland-Pfalz
2,Burgsinn Bayern
2,Burgsponheim Rheinland-Pfalz
2,Burg (Spreewald) Brandenburg
2,Burgstädt Sachsen
2,Bürgstadt Bayern
2,Burgstall Sachsen-Anhalt
2,Burg Stargard Mecklenburg-Vorpommern
2,Burgstetten Baden-Württemberg
2,Burgthann Bayern
2,Burgwald Hessen
2,Burgwalde Thüringen
2,Burgwedel Niedersachsen
2,Burgwindheim Bayern
2,Burk Bayern
2,Burkardroth Bayern
2,Burkau - Porchow Sachsen
2,Burkhardtsdorf Sachsen
2,Burladingen Baden-Württemberg
2,Burow Mecklenburg-Vorpommern
2,Burrweiler Rheinland-Pfalz
2,Burscheid Nordrhein-Westfalen
2,Bürstadt Hessen
2,Burtenbach Bayern
2,Burtscheid Rheinland-Pfalz
2,Burweg Niedersachsen
2,Buschvitz Mecklenburg-Vorpommern
2,Busdorf Schleswig-Holstein
2,Buseck Hessen
2,Busenberg Rheinland-Pfalz
2,Busenhausen Rheinland-Pfalz
2,Busenwurth Schleswig-Holstein
2,Büsingen am Hochrhein Baden-Württemberg
2,Büsum Schleswig-Holstein
2,Büsumer Deichhausen Schleswig-Holstein
2,Butjadingen Niedersachsen
2,Bütow Mecklenburg-Vorpommern
2,Büttel Schleswig-Holstein
2,Büttelborn Hessen
2,Buttelstedt Thüringen
2,Buttenheim Bayern
2,Buttenwiesen Bayern
2,Bütthard Bayern
2,Buttlar Thüringen
2,Buttstädt Thüringen
2,Büttstedt Thüringen
2,Butzbach Hessen
2,Butzow Mecklenburg-Vorpommern
2,Bützow Mecklenburg-Vorpommern
2,Buxheim Bayern
2,Buxtehude Niedersachsen
2,Byhleguhre-Byhlen Brandenburg
2,Caan Rheinland-Pfalz
2,Caaschwitz Thüringen
2,Cadenberge Niedersachsen
2,Cadolzburg Bayern
